epoch,step,train/loss_step
0,49,0.961296558380127
0,99,0.4770956039428711
0,149,0.29670223593711853
0,199,0.0862044095993042
0,249,0.5736314654350281
0,299,1.0314769744873047
0,349,0.5493777990341187
0,399,0.9598321318626404
0,449,0.6487159729003906
0,499,0.826904296875
0,549,0.554103434085846
0,599,0.5414135456085205
0,649,0.6556437611579895
0,699,0.20061585307121277
0,749,0.48832303285598755
0,799,0.25446617603302
0,849,0.4721178114414215
0,899,0.4140191078186035
