epoch,step,train/f1,train/loss_epoch,train/loss_step,train/precision,train/recall,val/f1,val/loss_epoch,val/loss_step,val/precision,val/recall
0,49,,,0.7831335067749023,,,,,,,
0,99,,,0.6929444074630737,,,,,,,
0,149,,,0.11261456459760666,,,,,,,
0,199,,,0.3656682074069977,,,,,,,
0,249,,,0.9011203050613403,,,,,,,
0,299,,,0.6819902658462524,,,,,,,
0,349,,,0.8729672431945801,,,,,,,
0,399,,,0.4513505697250366,,,,,,,
0,449,,,0.449573278427124,,,,,,,
0,499,,,0.17418640851974487,,,,,,,
0,549,,,0.49277597665786743,,,,,,,
0,599,,,0.48702728748321533,,,,,,,
0,649,,,0.21703767776489258,,,,,,,
0,699,,,0.42303311824798584,,,,,,,
0,749,,,0.2541017532348633,,,,,,,
0,799,,,0.49558472633361816,,,,,,,
0,849,,,0.6919097900390625,,,,,,,
0,899,,,0.6526088714599609,,,,,,,
0,949,,,0.5251039266586304,,,,,,,
0,999,,,0.4350200891494751,,,,,,,
0,1049,,,0.6165480613708496,,,,,,,
0,1099,,,0.8979250192642212,,,,,,,
0,1149,,,0.6368154287338257,,,,,,,
0,1199,,,0.6187695264816284,,,,,,,
0,1249,,,0.3149659037590027,,,,,,,
0,1299,,,0.4819074869155884,,,,,,,
0,1349,,,0.6125363111495972,,,,,,,
0,1399,,,0.7205872535705566,,,,,,,
0,1449,,,0.4634120762348175,,,,,,,
0,1499,,,0.625003457069397,,,,,,,
0,1549,,,0.4567391872406006,,,,,,,
0,1599,,,1.0519062280654907,,,,,,,
0,1649,,,0.4516782760620117,,,,,,,
0,1699,,,0.5176169872283936,,,,,,,
0,1749,,,0.2803220748901367,,,,,,,
0,1799,,,0.3746020495891571,,,,,,,
0,1849,,,0.40429115295410156,,,,,,,
0,1899,,,0.8932479023933411,,,,,,,
0,1949,,,0.6643050909042358,,,,,,,
0,1999,,,0.49730822443962097,,,,,,,
0,2049,,,0.7313697934150696,,,,,,,
0,2099,,,0.7797348499298096,,,,,,,
0,2149,,,0.29564177989959717,,,,,,,
0,2199,,,0.5477215051651001,,,,,,,
0,2249,,,0.48062485456466675,,,,,,,
0,2299,,,0.39699459075927734,,,,,,,
0,2349,,,0.4634077548980713,,,,,,,
0,2399,,,0.42988961935043335,,,,,,,
0,2449,,,0.49218010902404785,,,,,,,
0,2499,,,0.370123028755188,,,,,,,
0,2549,,,0.42565637826919556,,,,,,,
0,2599,,,0.114209845662117,,,,,,,
0,2649,,,0.5675683617591858,,,,,,,
0,2699,,,0.636817455291748,,,,,,,
0,2749,,,0.6892213821411133,,,,,,,
0,2799,,,0.8754515647888184,,,,,,,
0,2849,,,0.5872676372528076,,,,,,,
0,2899,,,0.14047417044639587,,,,,,,
0,2949,,,0.5983796119689941,,,,,,,
0,2999,,,0.7467848062515259,,,,,,,
0,3049,,,0.7259340286254883,,,,,,,
0,3099,,,0.2953769862651825,,,,,,,
0,3149,,,0.6473112106323242,,,,,,,
0,3199,,,0.36328160762786865,,,,,,,
0,3249,,,0.2659611403942108,,,,,,,
0,3299,,,0.733773946762085,,,,,,,
0,3349,,,1.2246376276016235,,,,,,,
0,3399,,,0.7268362045288086,,,,,,,
0,3449,,,0.6417631506919861,,,,,,,
0,3499,,,0.9107028841972351,,,,,,,
0,3549,,,0.4820994734764099,,,,,,,
0,3599,,,0.5511265993118286,,,,,,,
0,3649,,,0.9698238372802734,,,,,,,
0,3699,,,0.42786943912506104,,,,,,,
0,3749,,,1.1802046298980713,,,,,,,
0,3799,,,0.8390350341796875,,,,,,,
0,3849,,,1.2654590606689453,,,,,,,
0,3899,,,0.3149709105491638,,,,,,,
0,3949,,,0.6601004600524902,,,,,,,
0,3999,,,0.49938058853149414,,,,,,,
0,4049,,,0.6170169115066528,,,,,,,
0,4099,,,0.6364043951034546,,,,,,,
0,4149,,,0.5589114427566528,,,,,,,
0,4199,,,0.5218410491943359,,,,,,,
0,4249,,,0.6237435340881348,,,,,,,
0,4299,,,0.7299014925956726,,,,,,,
0,4349,,,0.48447203636169434,,,,,,,
0,4399,,,0.4747304916381836,,,,,,,
0,4449,,,0.8910077810287476,,,,,,,
0,4499,,,0.33451247215270996,,,,,,,
0,4549,,,0.3949544131755829,,,,,,,
0,4599,,,0.5960788726806641,,,,,,,
0,4649,,,0.2953711152076721,,,,,,,
0,4699,,,0.6157522201538086,,,,,,,
0,4749,,,0.7932767868041992,,,,,,,
0,4799,,,0.27192002534866333,,,,,,,
0,4849,,,0.21136033535003662,,,,,,,
0,4899,,,0.43503570556640625,,,,,,,
0,4949,,,0.484184205532074,,,,,,,
0,4999,,,0.3205937147140503,,,,,,,
0,5049,,,0.5234451293945312,,,,,,,
0,5099,,,0.8937417268753052,,,,,,,
0,5149,,,0.5524305105209351,,,,,,,
0,5199,,,0.5088472366333008,,,,,,,
0,5249,,,0.5629733204841614,,,,,,,
0,5299,,,0.6495497226715088,,,,,,,
0,5349,,,0.565038800239563,,,,,,,
0,5399,,,0.670494794845581,,,,,,,
0,5449,,,0.6598575115203857,,,,,,,
0,5499,,,0.24921369552612305,,,,,,,
0,5549,,,0.6847181916236877,,,,,,,
0,5599,,,0.568334698677063,,,,,,,
0,5649,,,0.563235878944397,,,,,,,
0,5699,,,0.35191357135772705,,,,,,,
0,5749,,,0.36503541469573975,,,,,,,
0,5799,,,0.6219635009765625,,,,,,,
0,5849,,,0.47346800565719604,,,,,,,
0,5899,,,1.2110800743103027,,,,,,,
0,5949,,,0.41870546340942383,,,,,,,
0,5999,,,0.9042661190032959,,,,,,,
0,6049,,,0.7454948425292969,,,,,,,
0,6099,,,0.9000544548034668,,,,,,,
0,6149,,,0.5194258689880371,,,,,,,
0,6199,,,0.47250938415527344,,,,,,,
0,6249,,,0.5081120729446411,,,,,,,
0,6299,,,0.48815828561782837,,,,,,,
0,6349,,,0.20860739052295685,,,,,,,
0,6399,,,0.4427037835121155,,,,,,,
0,6449,,,0.32862380146980286,,,,,,,
0,6499,,,0.8881493806838989,,,,,,,
0,6549,,,0.32892292737960815,,,,,,,
0,6599,,,0.5100947618484497,,,,,,,
0,6649,,,0.5051729679107666,,,,,,,
0,6699,,,0.3836643695831299,,,,,,,
0,6749,,,0.43831947445869446,,,,,,,
0,6799,,,0.6820507049560547,,,,,,,
0,6849,,,0.4611849784851074,,,,,,,
0,6899,,,0.4075985252857208,,,,,,,
0,6949,,,0.6746435165405273,,,,,,,
0,6999,,,0.6239112615585327,,,,,,,
0,7049,,,1.0181461572647095,,,,,,,
0,7099,,,0.5947117209434509,,,,,,,
0,7149,,,0.4340395927429199,,,,,,,
0,7199,,,0.872310221195221,,,,,,,
0,7249,,,0.41511258482933044,,,,,,,
0,7299,,,0.816650390625,,,,,,,
0,7349,,,0.6405277252197266,,,,,,,
0,7399,,,0.36079463362693787,,,,,,,
0,7449,,,0.5304577350616455,,,,,,,
0,7499,,,0.19728225469589233,,,,,,,
0,7549,,,0.49682140350341797,,,,,,,
0,7599,,,0.8442463874816895,,,,,,,
0,7649,,,0.5247167348861694,,,,,,,
0,7699,,,0.29330435395240784,,,,,,,
0,7749,,,0.1894087940454483,,,,,,,
0,7799,,,0.7182374000549316,,,,,,,
0,7849,,,0.33361414074897766,,,,,,,
0,7899,,,0.08651413023471832,,,,,,,
0,7949,,,0.824779748916626,,,,,,,
0,7999,,,0.5077610015869141,,,,,,,
0,8049,,,0.5229783058166504,,,,,,,
0,8099,,,0.6362854242324829,,,,,,,
0,8149,,,0.6860058307647705,,,,,,,
0,8199,,,0.35332679748535156,,,,,,,
0,8249,,,0.6492069959640503,,,,,,,
0,8299,,,0.5782237648963928,,,,,,,
0,8349,,,0.28473949432373047,,,,,,,
0,8399,,,0.4186406135559082,,,,,,,
0,8449,,,0.6874831914901733,,,,,,,
0,8499,,,0.9033036231994629,,,,,,,
0,8549,,,0.5406813621520996,,,,,,,
0,8599,,,0.5974292755126953,,,,,,,
0,8649,,,0.22177475690841675,,,,,,,
0,8699,,,0.9544525146484375,,,,,,,
0,8749,,,1.1335935592651367,,,,,,,
0,8799,,,0.9491404294967651,,,,,,,
0,8849,,,0.5890846252441406,,,,,,,
0,8899,,,0.5516821146011353,,,,,,,
0,8949,,,0.591152548789978,,,,,,,
0,8999,,,0.3311840295791626,,,,,,,
0,9049,,,0.7250072360038757,,,,,,,
0,9099,,,0.6231985092163086,,,,,,,
0,9149,,,0.8027191162109375,,,,,,,
0,9199,,,0.619996964931488,,,,,,,
0,9249,,,0.2613682746887207,,,,,,,
0,9299,,,0.6025674343109131,,,,,,,
0,9349,,,0.5353385210037231,,,,,,,
0,9399,,,0.686798095703125,,,,,,,
0,9449,,,0.8152968883514404,,,,,,,
0,9499,,,0.6546871662139893,,,,,,,
0,9549,,,0.33482393622398376,,,,,,,
0,9599,,,0.1979656219482422,,,,,,,
0,9649,,,0.7513303160667419,,,,,,,
0,9699,,,0.5218906402587891,,,,,,,
0,9749,,,0.6706147789955139,,,,,,,
0,9799,,,0.31480342149734497,,,,,,,
0,9849,,,0.4552813768386841,,,,,,,
0,9899,,,0.14812663197517395,,,,,,,
0,9949,,,0.5828951001167297,,,,,,,
0,9999,,,1.9821641445159912,,,,,,,
0,10049,,,0.48758602142333984,,,,,,,
0,10099,,,0.31344127655029297,,,,,,,
0,10149,,,0.34458184242248535,,,,,,,
0,10199,,,0.5371116399765015,,,,,,,
0,10249,,,0.9180417060852051,,,,,,,
0,10299,,,0.4861302375793457,,,,,,,
